"Time","ec"
1437721469281,95
1437721469289,117
1437721469297,129
1437721469304,132
1437721469312,134
1437721469320,122
1437721469328,129
1437721469336,129
1437721469344,127
1437721469352,132
1437721469359,151
1437721469367,146
1437721469375,137
1437721469383,144
1437721469391,139
1437721469399,129
1437721469407,122
1437721469414,120
1437721469422,125
1437721469430,127
1437721469438,122
1437721469446,42
1437721469454,-54
1437721469461,100
1437721469469,764
1437721469477,1445
1437721469485,1160
1437721469493,503
1437721469501,283
1437721469509,222
1437721469516,159
1437721469524,110
1437721469532,105
1437721469540,95
1437721469548,88
1437721469556,83
1437721469564,76
1437721469571,71
1437721469579,59
1437721469587,49
1437721469595,20
1437721469603,-2
1437721469611,-22
1437721469618,-17
1437721469626,10
1437721469634,7
1437721469642,0
1437721469650,-12
1437721469658,-12
1437721469666,-17
1437721469673,-27
1437721469681,-17
1437721469689,-2
1437721469697,2
1437721469705,-17
1437721469713,-15
1437721469721,-10
1437721469728,-37
1437721469736,-39
1437721469744,-22
1437721469752,-22
1437721469760,5
1437721469768,24
1437721469775,39
1437721469783,34
1437721469791,44
1437721469799,71
1437721469807,61
1437721469815,85
1437721469823,76
1437721469830,61
1437721469838,44
1437721469846,27
1437721469854,34
1437721469862,20
1437721469870,2
1437721469878,7
1437721469885,10
1437721469893,-2
1437721469901,-2
1437721469909,-2
1437721469917,0
1437721469925,2
1437721469932,5
1437721469940,2
1437721469948,-12
1437721469956,0
1437721469964,7
1437721469972,-5
1437721469980,-22
1437721469987,-22
1437721469995,0
1437721470003,-20
1437721470011,-44
1437721470019,-51
1437721470027,-51
1437721470034,-61
1437721470042,-71
1437721470050,-100
1437721470058,-83
1437721470066,-68
1437721470074,-88
1437721470081,-98
1437721470089,-100
1437721470097,-78
1437721470105,-125
1437721470113,-122
1437721470120,-85
1437721470128,-122
1437721470136,-122
1437721470144,-132
1437721470152,-154
1437721470160,-115
1437721470167,-120
1437721470175,-173
1437721470183,-139
1437721470191,-149
1437721470199,-159
1437721470207,-151
1437721470214,-161
1437721470222,-122
1437721470230,-151
1437721470238,-154
1437721470246,-154
1437721470254,-134
1437721470261,-159
1437721470269,-188
1437721470277,-183
1437721470285,-222
1437721470293,-190
1437721470300,-188
1437721470308,-234
1437721470316,-190
1437721470324,-188
1437721470332,-356
1437721470340,-425
1437721470347,-259
1437721470355,522
1437721470363,1340
1437721470371,1057
1437721470379,283
1437721470387,-76
1437721470394,-115
1437721470402,-200
1437721470410,-281
1437721470418,-266
1437721470426,-276
1437721470433,-315
1437721470441,-261
1437721470449,-283
1437721470457,-315
1437721470465,-264
1437721470473,-322
1437721470480,-295
1437721470488,-266
1437721470496,-317
1437721470504,-313
1437721470512,-308
1437721470520,-305
1437721470527,-327
1437721470535,-300
1437721470543,-337
1437721470551,-376
1437721470559,-342
1437721470567,-320
1437721470574,-325
1437721470582,-374
1437721470590,-330
1437721470598,-339
1437721470606,-359
1437721470613,-342
1437721470621,-374
1437721470629,-347
1437721470637,-317
1437721470645,-325
1437721470653,-320
1437721470660,-291
1437721470668,-288
1437721470676,-278
1437721470684,-278
1437721470692,-239
1437721470700,-273
1437721470707,-298
1437721470715,-281
1437721470723,-344
1437721470731,-332
1437721470739,-320
1437721470747,-361
1437721470755,-354
1437721470762,-330
1437721470770,-400
1437721470778,-352
1437721470786,-349
1437721470794,-447
1437721470802,-381
1437721470810,-347
1437721470818,-369
1437721470825,-432
1437721470833,-422
1437721470841,-381
1437721470849,-352
1437721470857,-371
1437721470865,-422
1437721470873,-420
1437721470880,-439
1437721470888,-400
1437721470896,-359
1437721470904,-427
1437721470912,-471
1437721470920,-425
1437721470928,-408
1437721470936,-432
1437721470943,-444
1437721470951,-449
1437721470959,-435
1437721470967,-466
1437721470975,-432
1437721470983,-449
1437721470991,-459
1437721470998,-410
1437721471006,-466
1437721471014,-464
1437721471022,-466
1437721471030,-476
1437721471038,-449
1437721471046,-393
1437721471054,-500
1437721471061,-525
1437721471069,-457
1437721471077,-454
1437721471085,-464
1437721471093,-476
1437721471101,-447
1437721471109,-503
1437721471117,-503
1437721471124,-471
1437721471132,-503
1437721471140,-498
1437721471148,-474
1437721471156,-532
1437721471164,-527
1437721471172,-505
1437721471179,-527
1437721471187,-527
1437721471195,-527
1437721471203,-530
1437721471211,-530
1437721471219,-542
1437721471227,-537
1437721471235,-530
1437721471242,-547
1437721471250,-554
1437721471258,-544
1437721471266,-525
1437721471274,-540
1437721471282,-562
1437721471290,-554
1437721471297,-530
1437721471305,-547
1437721471313,-566
1437721471321,-549
1437721471329,-559
1437721471337,-537
1437721471345,-525
1437721471353,-527
1437721471360,-532
1437721471368,-532
1437721471376,-525
1437721471384,-535
1437721471392,-540
1437721471400,-547
1437721471408,-554
1437721471415,-559
1437721471423,-566
1437721471431,-569
1437721471439,-579
1437721471447,-583
1437721471455,-637
1437721471463,-732
1437721471471,-649
1437721471478,-83
1437721471486,813
1437721471494,935
1437721471502,212
1437721471510,-259
1437721471518,-381
1437721471526,-461
1437721471534,-510
1437721471541,-525
1437721471549,-513
1437721471557,-503
1437721471565,-491
1437721471573,-481
1437721471581,-476
1437721471589,-486
1437721471597,-469
1437721471604,-457
1437721471612,-459
1437721471620,-442
1437721471628,-449
1437721471636,-437
1437721471644,-427
1437721471652,-420
1437721471660,-410
1437721471667,-422
1437721471675,-413
1437721471683,-405
1437721471691,-400
1437721471699,-391
1437721471707,-398
1437721471715,-403
1437721471722,-410
1437721471730,-415
1437721471738,-425
1437721471746,-425
1437721471754,-447
1437721471762,-444
1437721471770,-442
1437721471778,-442
1437721471785,-430
1437721471793,-420
1437721471801,-403
1437721471809,-376
1437721471817,-342
1437721471825,-325
1437721471833,-308
1437721471841,-295
1437721471848,-293
1437721471856,-293
1437721471864,-295
1437721471872,-293
1437721471880,-293
1437721471888,-293
1437721471896,-293
1437721471904,-303
1437721471911,-315
1437721471919,-325
1437721471927,-322
1437721471935,-322
1437721471943,-322
1437721471951,-330
1437721471959,-334
1437721471966,-332
1437721471974,-337
1437721471982,-330
1437721471990,-330
1437721471998,-337
1437721472006,-342
1437721472014,-342
1437721472022,-339
1437721472029,-342
1437721472037,-339
1437721472045,-337
1437721472053,-330
1437721472061,-332
1437721472069,-330
1437721472077,-320
1437721472085,-322
1437721472092,-320
1437721472100,-322
1437721472108,-322
1437721472116,-317
1437721472124,-313
1437721472132,-310
1437721472140,-305
1437721472147,-298
1437721472155,-298
1437721472163,-291
1437721472171,-286
1437721472179,-283
1437721472187,-283
1437721472195,-276
1437721472203,-276
1437721472210,-273
1437721472218,-269
1437721472226,-271
1437721472234,-269
1437721472242,-261
1437721472250,-261
1437721472258,-261
1437721472266,-261
1437721472273,-259
1437721472281,-264
1437721472289,-266
1437721472297,-264
1437721472304,-273
1437721472312,-261
1437721472320,-244
1437721472328,-244
1437721472335,-239
1437721472343,-232
1437721472351,-232
1437721472359,-232
1437721472367,-225
1437721472375,-225
1437721472383,-227
1437721472390,-222
1437721472398,-222
1437721472406,-217
1437721472414,-212
1437721472422,-215
1437721472430,-217
1437721472437,-227
1437721472445,-227
1437721472453,-222
1437721472461,-225
1437721472469,-225
1437721472477,-222
1437721472485,-222
1437721472492,-229
1437721472500,-227
1437721472508,-234
1437721472516,-227
1437721472524,-212
1437721472532,-200
1437721472540,-188
1437721472547,-181
1437721472555,-183
1437721472563,-186
1437721472571,-183
1437721472579,-181
1437721472587,-181
1437721472594,-176
1437721472602,-176
1437721472610,-173
1437721472618,-168
1437721472626,-166
1437721472634,-183
1437721472642,-298
1437721472649,-342
1437721472657,44
1437721472665,881
1437721472673,1384
1437721472681,906
1437721472689,210
1437721472697,0
1437721472704,-81
1437721472712,-168
1437721472720,-183
1437721472728,-195
1437721472736,-193
1437721472744,-188
1437721472751,-183
1437721472759,-178
1437721472767,-173
1437721472775,-168
1437721472783,-166
1437721472791,-159
1437721472799,-149
1437721472806,-154
1437721472814,-149
1437721472822,-149
1437721472830,-154
1437721472838,-151
1437721472846,-151
1437721472854,-146
1437721472861,-146
1437721472869,-149
1437721472877,-149
1437721472885,-149
1437721472893,-151
1437721472901,-151
1437721472908,-154
1437721472916,-159
1437721472924,-156
1437721472932,-161
1437721472940,-161
1437721472948,-171
1437721472956,-166
1437721472963,-149
1437721472971,-137
1437721472979,-122
1437721472987,-98
1437721472995,-71
1437721473003,-37
1437721473011,-2
1437721473018,10
1437721473026,12
1437721473034,10
1437721473042,7
1437721473050,0
1437721473058,-5
1437721473065,-7
1437721473073,-12
1437721473081,-15
1437721473089,-15
1437721473097,-10
1437721473105,-10
1437721473113,-7
1437721473120,-10
1437721473128,-10
1437721473136,-10
1437721473144,-12
1437721473152,-12
1437721473160,-17
1437721473167,-20
1437721473175,-12
1437721473183,-17
1437721473191,-12
1437721473199,-10
1437721473207,-7
1437721473214,-2
1437721473222,0
1437721473230,0
1437721473238,0
1437721473246,5
1437721473254,12
1437721473261,12
1437721473269,12
1437721473277,12
1437721473285,15
1437721473293,17
1437721473301,15
1437721473308,15
1437721473316,17
1437721473324,17
1437721473332,17
1437721473340,15
1437721473348,12
1437721473355,17
1437721473363,20
1437721473371,20
1437721473379,15
1437721473387,12
1437721473395,15
1437721473402,12
1437721473410,10
1437721473418,7
1437721473426,7
1437721473434,10
1437721473442,17
1437721473449,17
1437721473457,17
1437721473465,17
1437721473473,17
1437721473481,17
1437721473489,20
1437721473496,27
1437721473504,22
1437721473512,20
1437721473520,20
1437721473528,17
1437721473535,29
1437721473543,27
1437721473551,27
1437721473559,39
1437721473567,56
1437721473575,61
1437721473582,66
1437721473590,66
1437721473598,63
1437721473606,61
1437721473614,63
1437721473622,63
1437721473629,68
1437721473637,66
1437721473645,66
1437721473653,71
1437721473661,78
1437721473669,71
1437721473676,-24
1437721473684,-117
1437721473692,61
1437721473700,786
1437721473708,1453
1437721473716,1116
1437721473723,439
1437721473731,217
1437721473739,161
1437721473747,95
1437721473755,63
1437721473763,51
1437721473770,44
1437721473778,39
1437721473786,39
1437721473794,39
1437721473802,39
1437721473810,42
1437721473817,32
1437721473825,29
1437721473833,34
1437721473841,24
1437721473849,20
1437721473857,20
1437721473864,22
1437721473872,17
1437721473880,12
1437721473888,15
1437721473896,12
1437721473904,7
1437721473912,7
1437721473919,0
1437721473927,-2
1437721473935,-10
1437721473943,-12
1437721473951,-7
1437721473959,-15
1437721473967,-10
1437721473975,-10
1437721473982,-7
1437721473990,2
1437721473998,17
1437721474006,32
1437721474014,44
1437721474022,61
1437721474030,83
1437721474038,105
1437721474045,110
1437721474053,110
1437721474061,100
1437721474069,98
1437721474077,88
1437721474085,73
1437721474093,63
1437721474100,68
1437721474108,68
1437721474116,61
1437721474124,66
1437721474132,81
1437721474140,76
1437721474148,71
1437721474156,71
1437721474163,71
1437721474171,66
1437721474179,66
1437721474187,71
1437721474195,68
1437721474203,68
1437721474211,66
1437721474219,63
1437721474226,61
1437721474234,63
1437721474242,63
1437721474250,63
1437721474258,68
1437721474266,73
1437721474274,63
1437721474282,61
1437721474289,61
1437721474297,56
1437721474305,56
1437721474313,56
1437721474321,56
1437721474329,56
1437721474337,56
1437721474344,56
1437721474352,59
1437721474360,54
1437721474368,61
1437721474376,68
1437721474384,73
1437721474392,71
1437721474400,81
1437721474407,85
1437721474415,85
1437721474423,83
1437721474431,83
1437721474439,83
1437721474447,83
1437721474455,85
1437721474463,83
1437721474470,88
1437721474478,98
1437721474486,95
1437721474494,100
1437721474502,103
1437721474510,98
1437721474518,100
1437721474525,100
1437721474533,98
1437721474541,107
1437721474549,107
1437721474557,117
1437721474565,134
1437721474573,132
1437721474581,139
1437721474588,144
1437721474596,132
1437721474604,127
1437721474612,127
1437721474620,125
1437721474628,127
1437721474636,127
1437721474644,129
1437721474651,129
1437721474659,134
1437721474667,120
1437721474675,27
1437721474683,-34
1437721474691,176
1437721474699,891
1437721474706,1326
1437721474714,845
1437721474722,376
1437721474730,247
1437721474738,193
1437721474746,149
1437721474753,110
1437721474761,105
1437721474769,98
1437721474777,98
1437721474785,100
1437721474792,100
1437721474800,95
1437721474808,100
1437721474816,105
1437721474824,105
1437721474832,107
1437721474839,112
1437721474847,107
1437721474855,110
1437721474863,110
1437721474871,110
1437721474879,117
1437721474886,117
1437721474894,117
1437721474902,120
1437721474910,120
1437721474918,127
1437721474925,127
1437721474933,137
1437721474941,139
1437721474949,134
1437721474957,139
1437721474965,139
1437721474972,151
1437721474980,164
1437721474988,168
1437721474996,186
1437721475004,203
1437721475011,215
1437721475019,229
1437721475027,249
1437721475035,256
1437721475043,249
1437721475051,229
1437721475058,208
1437721475066,188
1437721475074,176
1437721475082,173
1437721475090,166
1437721475097,154
1437721475105,154
1437721475113,151
1437721475121,154
1437721475129,156
1437721475137,154
1437721475144,154
1437721475152,161
1437721475160,164
1437721475168,164
1437721475176,166
1437721475183,166
1437721475191,161
1437721475199,159
1437721475207,161
1437721475215,156
1437721475223,154
1437721475230,156
1437721475238,161
1437721475246,154
1437721475254,149
1437721475262,146
1437721475270,139
1437721475277,132
1437721475285,127
1437721475293,132
1437721475301,120
1437721475309,110
1437721475316,117
1437721475324,117
1437721475332,117
1437721475340,120
1437721475348,122
1437721475356,125
1437721475363,120
1437721475371,120
1437721475379,117
1437721475387,115
1437721475395,120
1437721475402,117
1437721475410,117
1437721475418,117
1437721475426,122
1437721475434,122
1437721475442,125
1437721475449,122
1437721475457,125
1437721475465,127
1437721475473,120
1437721475481,117
1437721475489,117
1437721475497,112
1437721475504,110
1437721475512,115
1437721475520,122
1437721475528,129
1437721475536,139
1437721475544,139
1437721475552,139
1437721475559,137
1437721475567,134
1437721475575,134
1437721475583,137
1437721475591,137
1437721475599,139
1437721475606,137
1437721475614,142
1437721475622,146
1437721475630,63
1437721475638,-29
1437721475646,105
1437721475654,720
1437721475661,1355
1437721475669,1084
1437721475677,498
1437721475685,286
1437721475693,217
1437721475701,176
1437721475709,137
1437721475716,125
1437721475724,117
1437721475732,115
1437721475740,115
1437721475748,115
1437721475756,112
1437721475763,120
1437721475771,120
1437721475779,125
1437721475787,125
1437721475795,127
1437721475803,129
1437721475811,129
1437721475818,125
1437721475826,127
1437721475834,132
1437721475842,139
1437721475850,144
1437721475858,146
1437721475866,146
1437721475873,149
1437721475881,151
1437721475889,149
1437721475897,149
1437721475905,151
1437721475913,154
1437721475920,161
1437721475928,171
1437721475936,181
1437721475944,186
1437721475952,193
1437721475960,198
1437721475968,215
1437721475975,227
1437721475983,242
1437721475991,256
1437721475999,261
1437721476007,254
1437721476015,242
1437721476023,234
1437721476030,225
1437721476038,215
1437721476046,210
1437721476054,203
1437721476062,198
1437721476070,198
1437721476077,198
1437721476085,200
1437721476093,193
1437721476101,190
1437721476109,188
1437721476117,188
1437721476125,186
1437721476132,183
1437721476140,181
1437721476148,178
1437721476156,186
1437721476164,181
1437721476172,173
1437721476180,173
1437721476187,168
1437721476195,166
1437721476203,164
1437721476211,164
1437721476219,156
1437721476227,159
1437721476234,159
1437721476242,161
1437721476250,161
1437721476258,164
1437721476266,173
1437721476274,168
1437721476282,166
1437721476290,166
1437721476297,166
1437721476305,164
1437721476313,168
1437721476321,171
1437721476329,173
1437721476337,173
1437721476344,173
1437721476352,171
1437721476360,166
1437721476368,166
1437721476376,164
1437721476384,164
1437721476391,161
1437721476399,164
1437721476407,166
1437721476415,161
1437721476423,161
1437721476431,166
1437721476438,164
1437721476446,173
1437721476454,193
1437721476462,200
1437721476470,205
1437721476478,212
1437721476486,210
1437721476493,210
1437721476501,205
1437721476509,205
1437721476517,200
1437721476525,195
1437721476533,193
1437721476540,195
1437721476548,193
1437721476556,193
1437721476564,142
1437721476572,39
1437721476580,107
1437721476587,630
1437721476595,1360
1437721476603,1299
1437721476611,686
1437721476619,393
1437721476627,315
1437721476634,259
1437721476642,217
1437721476650,205
1437721476658,188
1437721476666,190
1437721476674,193
1437721476682,188
1437721476689,186
1437721476697,183
1437721476705,188
1437721476713,190
1437721476721,188
1437721476729,183
1437721476736,181
1437721476744,181
1437721476752,181
1437721476760,188
1437721476768,188
1437721476776,178
1437721476783,181
1437721476791,176
1437721476799,181
1437721476807,183
1437721476815,178
1437721476823,183
1437721476830,181
1437721476838,176
1437721476846,171
1437721476854,166
1437721476862,168
1437721476870,186
1437721476878,186
1437721476885,195
1437721476893,200
1437721476901,203
1437721476909,217
1437721476917,225
1437721476925,234
1437721476932,237
1437721476940,225
1437721476948,208
1437721476956,195
1437721476964,188
1437721476972,178
1437721476979,164
1437721476987,161
1437721476995,156
1437721477003,159
1437721477011,156
1437721477019,156
1437721477026,161
1437721477034,164
1437721477042,164
1437721477050,166
1437721477058,176
1437721477066,176
1437721477074,178
1437721477081,186
1437721477089,190
1437721477097,193
1437721477105,195
1437721477113,198
1437721477121,198
1437721477128,205
1437721477136,200
1437721477144,200
1437721477152,205
1437721477160,203
1437721477167,203
1437721477175,200
1437721477183,203
1437721477191,205
1437721477199,193
1437721477207,200
1437721477214,198
1437721477222,190
1437721477230,200
1437721477238,200
1437721477246,200
1437721477254,200
1437721477261,195
1437721477269,205
1437721477277,208
1437721477285,203
1437721477293,208
1437721477300,205
1437721477308,200
1437721477316,205
1437721477324,205
1437721477332,193
1437721477340,193
1437721477347,205
1437721477355,215
1437721477363,222
1437721477371,220
1437721477379,215
1437721477386,205
1437721477394,193
1437721477402,195
1437721477410,198
1437721477418,195
1437721477426,195
1437721477433,198
1437721477441,195
1437721477449,193
1437721477457,183
1437721477465,100
1437721477472,24
1437721477480,183
1437721477488,845
1437721477496,1423
1437721477504,1062
1437721477512,527
1437721477519,347
1437721477527,281
1437721477535,237
1437721477543,188
1437721477551,181
1437721477558,164
1437721477566,166
1437721477574,166
1437721477582,173
1437721477590,166
1437721477598,161
1437721477605,166
1437721477613,159
1437721477621,161
1437721477629,166
1437721477637,171
1437721477645,161
1437721477652,151
1437721477660,156
1437721477668,159
1437721477676,161
1437721477684,161
1437721477691,161
1437721477699,156
1437721477707,159
1437721477715,161
1437721477723,156
1437721477731,164
1437721477738,166
1437721477746,166
1437721477754,161
1437721477762,173
1437721477770,176
1437721477777,186
1437721477785,198
1437721477793,205
1437721477801,217
1437721477809,234
1437721477817,249
1437721477824,254
1437721477832,254
1437721477840,244
1437721477848,234
1437721477856,212
1437721477864,198
1437721477872,186
1437721477880,183
1437721477887,181
1437721477895,173
1437721477903,181
1437721477911,173
1437721477919,178
1437721477927,178
1437721477935,183
1437721477943,186
1437721477951,181
1437721477958,188
1437721477966,186
1437721477974,188
1437721477982,193
1437721477990,183
1437721477998,186
1437721478006,186
1437721478014,183
1437721478022,178
1437721478029,173
1437721478037,176
1437721478045,171
1437721478053,168
1437721478061,161
1437721478069,154
1437721478077,154
1437721478085,154
1437721478093,154
1437721478100,154
1437721478108,151
1437721478116,154
1437721478124,156
1437721478132,151
1437721478140,146
1437721478148,151
1437721478156,151
1437721478164,151
1437721478171,154
1437721478179,149
1437721478187,144
1437721478195,144
1437721478203,142
1437721478211,144
1437721478219,139
1437721478227,139
1437721478235,144
1437721478243,144
1437721478250,142
1437721478258,139
1437721478266,139
1437721478274,129
1437721478282,129
1437721478290,129
1437721478298,127
1437721478306,127
1437721478314,122
1437721478321,127
1437721478329,112
1437721478337,2
1437721478345,-46
1437721478353,217
1437721478361,942
1437721478369,1331
1437721478377,864
1437721478385,396
1437721478392,249
1437721478400,200
1437721478408,139
1437721478416,105
1437721478424,93
1437721478432,90
1437721478440,90
1437721478448,93
1437721478456,90
1437721478463,83
1437721478471,88
1437721478479,83
1437721478487,73
1437721478495,78
1437721478503,73
1437721478511,71
1437721478519,76
1437721478527,78
1437721478534,76
1437721478542,76
1437721478550,81
1437721478558,78
1437721478566,71
1437721478574,71
1437721478582,71
1437721478590,66
1437721478598,71
1437721478605,71
1437721478613,71
1437721478621,71
1437721478629,83
1437721478637,90
1437721478645,95
1437721478653,107
1437721478661,122
1437721478669,139
1437721478676,154
1437721478684,173
1437721478692,186
1437721478700,183
1437721478708,166
1437721478716,154
1437721478724,142
1437721478731,125
1437721478739,110
1437721478747,100
1437721478755,98
1437721478763,83
1437721478771,81
1437721478779,83
1437721478786,83
1437721478794,85
1437721478802,83
1437721478810,81
1437721478818,83
1437721478826,85
1437721478834,90
1437721478842,93
1437721478849,93
1437721478857,90
1437721478865,93
1437721478873,88
1437721478881,90
1437721478889,93
1437721478897,93
1437721478904,90
1437721478912,90
1437721478920,88
1437721478928,93
1437721478936,100
1437721478944,100
1437721478952,98
1437721478959,103
1437721478967,98
1437721478975,95
1437721478983,95
1437721478991,95
1437721478999,93
1437721479007,93
1437721479014,98
1437721479022,93
1437721479030,93
1437721479038,88
1437721479046,88
1437721479054,85
1437721479062,88
1437721479069,90
1437721479077,88
1437721479085,95
1437721479093,103
1437721479101,103
1437721479109,100
1437721479117,95
1437721479124,95
1437721479132,88
1437721479140,78
1437721479148,83
1437721479156,83
1437721479164,85
1437721479172,88
1437721479179,88
1437721479187,88
1437721479195,15
1437721479203,-85
1437721479211,27
1437721479219,613
1437721479227,1345
1437721479235,1226
1437721479242,559
1437721479250,256
1437721479258,176
1437721479266,100
1437721479274,51
1437721479282,39
1437721479290,34
1437721479297,34
1437721479305,39
1437721479313,39
1437721479321,42
1437721479329,44
1437721479337,37
1437721479345,32
1437721479352,34
1437721479360,34
1437721479368,22
1437721479376,20
1437721479384,17
1437721479392,17
1437721479400,17
1437721479407,17
1437721479415,17
1437721479423,20
1437721479431,17
1437721479439,15
1437721479447,10
1437721479455,7
1437721479462,12
1437721479470,10
1437721479478,10
1437721479486,12
1437721479494,24
1437721479502,34
1437721479509,37
1437721479517,44
1437721479525,61
1437721479533,76
1437721479541,93
1437721479549,112
1437721479556,129
1437721479564,134
1437721479572,127
1437721479580,117
1437721479588,112
1437721479596,105
1437721479603,95
1437721479611,90
1437721479619,88
1437721479627,83
1437721479635,78
1437721479643,73
1437721479650,76
1437721479658,78
1437721479666,76
1437721479674,78
1437721479682,85
1437721479690,90
1437721479697,88
1437721479705,90
1437721479713,83
1437721479721,81
1437721479729,78
1437721479737,76
1437721479744,76
1437721479752,76
1437721479760,78
1437721479768,73
1437721479776,81
1437721479784,78
1437721479791,76
1437721479799,78
1437721479807,78
1437721479815,78
1437721479823,76
1437721479831,76
1437721479838,78
1437721479846,76
1437721479854,78
1437721479862,81
1437721479870,85
1437721479877,85
1437721479885,83
1437721479893,90
1437721479901,95
1437721479909,95
1437721479917,103
1437721479924,103
1437721479932,100
1437721479940,95
1437721479948,88
1437721479956,90
1437721479964,93
1437721479971,95
1437721479979,100
1437721479987,110
1437721479995,122
1437721480003,122
1437721480011,127
1437721480018,125
1437721480026,122
1437721480034,117
1437721480042,115
1437721480050,112
1437721480058,107
1437721480065,103
1437721480073,100
1437721480081,81
1437721480089,-24
1437721480097,-71
1437721480105,205
1437721480112,913
1437721480120,1370
1437721480128,923
1437721480136,369
1437721480144,210
1437721480152,137
1437721480159,71
1437721480167,44
1437721480175,27
1437721480183,20
1437721480191,17
1437721480199,12
1437721480206,10
1437721480214,10
1437721480222,10
1437721480229,10
1437721480237,10
1437721480245,15
1437721480253,15
1437721480260,15
1437721480268,15
1437721480276,15
1437721480284,17
1437721480292,12
1437721480300,17
1437721480308,15
1437721480315,15
1437721480323,15
1437721480331,17
1437721480339,12
1437721480347,12
1437721480355,12
1437721480362,12
1437721480370,20
1437721480378,20
1437721480386,34
1437721480394,42
1437721480402,54
1437721480410,63
1437721480417,71
1437721480425,90
1437721480433,107
1437721480441,122
1437721480449,125
1437721480457,122
1437721480465,115
1437721480472,103
1437721480480,95
1437721480488,85
1437721480496,73
1437721480504,73
1437721480512,71
1437721480519,63
1437721480527,66
1437721480535,66
1437721480543,66
1437721480551,71
1437721480559,71
1437721480567,71
1437721480574,78
1437721480582,83
1437721480590,83
1437721480598,85
1437721480606,90
1437721480614,88
1437721480622,90
1437721480629,90
1437721480637,90
1437721480645,93
1437721480653,88
1437721480661,88
1437721480669,90
1437721480676,95
1437721480684,90
1437721480692,88
1437721480700,88
1437721480708,81
1437721480716,73
1437721480724,78
1437721480731,81
1437721480739,78
1437721480747,78
1437721480755,83
1437721480763,78
1437721480771,83
1437721480779,83
1437721480786,83
1437721480794,88
1437721480802,83
1437721480810,78
1437721480818,78
1437721480826,78
1437721480833,78
1437721480841,78
1437721480849,78
1437721480857,78
1437721480865,68
1437721480873,63
1437721480881,68
1437721480888,68
1437721480896,68
1437721480904,78
1437721480912,93
1437721480920,98
1437721480928,100
1437721480936,98
1437721480943,83
1437721480951,78
1437721480959,73
1437721480967,66
1437721480975,61
1437721480983,56
1437721480990,56
1437721480998,49
1437721481006,49
1437721481014,32
1437721481021,-81
1437721481029,-139
1437721481037,83
1437721481045,801
1437721481053,1316
1437721481060,879
1437721481068,322
1437721481076,161
1437721481084,95
1437721481092,34
1437721481100,-10
1437721481108,-17
1437721481116,-27
1437721481123,-32
1437721481131,-29
1437721481139,-32
1437721481147,-24
1437721481155,-27
1437721481163,-39
1437721481171,-39
1437721481179,-42
1437721481186,-44
1437721481194,-32
1437721481202,-37
1437721481210,-32
1437721481218,-22
1437721481226,-27
1437721481234,-22
1437721481242,-22
1437721481250,-27
1437721481257,-24
1437721481265,-22
1437721481273,-22
1437721481281,-27
1437721481289,-34
1437721481297,-34
1437721481305,-34
1437721481313,-29
1437721481320,-24
1437721481328,-5
1437721481336,0
1437721481344,0
1437721481352,17
1437721481360,34
1437721481368,44
1437721481376,54
1437721481383,63
1437721481391,56
1437721481399,44
1437721481407,22
1437721481415,10
1437721481423,5
1437721481431,2
1437721481439,0
1437721481447,2
1437721481454,-7
1437721481462,-15
1437721481470,-12
1437721481478,-20
1437721481486,-29
1437721481494,-29
1437721481502,-27
1437721481510,-22
1437721481517,-20
1437721481525,-10
1437721481533,-12
1437721481541,-17
1437721481549,-15
1437721481557,-15
1437721481565,-17
1437721481573,-17
1437721481580,-22
1437721481588,-29
1437721481596,-24
1437721481604,-22
1437721481612,-27
1437721481620,-24
1437721481628,-24
1437721481636,-24
1437721481644,-24
1437721481651,-24
1437721481659,-29
1437721481667,-32
1437721481675,-34
1437721481683,-37
1437721481691,-27
1437721481699,-34
1437721481707,-34
1437721481714,-32
1437721481722,-34
1437721481730,-24
1437721481738,-27
1437721481746,-34
1437721481754,-32
1437721481762,-27
1437721481770,-27
1437721481777,-29
1437721481785,-29
1437721481793,-37
1437721481801,-37
1437721481809,-39
1437721481817,-56
1437721481825,-46
1437721481833,-39
1437721481840,-39
1437721481848,-27
1437721481856,-20
1437721481864,-12
1437721481872,-5
1437721481879,-12
1437721481887,-7
1437721481895,-17
1437721481903,-27
1437721481911,-34
1437721481918,-37
1437721481926,-34
1437721481934,-27
1437721481942,-27
1437721481950,-37
1437721481957,-139
1437721481965,-203
1437721481973,15
1437721481981,728
1437721481989,1304
1437721481996,959
1437721482004,354
1437721482012,127
1437721482020,56
1437721482028,-17
1437721482035,-56
1437721482043,-71
1437721482051,-78
1437721482059,-83
1437721482067,-76
1437721482074,-71
1437721482082,-76
1437721482090,-76
1437721482098,-83
1437721482106,-85
1437721482113,-76
1437721482121,-83
1437721482129,-88
1437721482137,-90
1437721482145,-90
1437721482152,-95
1437721482160,-95
1437721482168,-100
1437721482176,-100
1437721482184,-100
1437721482191,-98
1437721482199,-95
1437721482207,-103
1437721482215,-110
1437721482223,-120
1437721482230,-117
1437721482238,-98
1437721482246,-95
1437721482254,-110
1437721482262,-95
1437721482269,-66
1437721482277,-59
1437721482285,-49
1437721482293,-42
1437721482301,-5
1437721482308,7
1437721482316,12
1437721482324,17
1437721482332,10
1437721482340,2
1437721482347,-24
1437721482355,-29
1437721482363,-51
1437721482371,-73
1437721482379,-63
1437721482386,-83
1437721482394,-71
1437721482402,-68
1437721482410,-73
